id,key,proc_summary,target_Security,target_Performance
12517384,FLUME-433,  agent end ERROR mode collector kill DFO mode agent end ERROR mode collector kill DFO mode,0,0
12517387,FLUME-430,  mode recoveri deliv event mode recoveri deliv event,0,0
12521780,MTOMCAT-54,  context path emti string must pass embed createContext string path string docBase context path emti string must pass embed creat context string path string doc base,0,0
12524033,ODFTOOLKIT-104,  creat new spreadsheet save load add sheet save load caus failur creat new spreadsheet save load add sheet save load caus failur,0,0
12583482,FLEX-22608,  playerglobal_rb swc dita content not encod correctli playerglobal_rb swc dita content not encod correctli,0,0
12583487,FLEX-22612,  RichText throw RTE rich text throw RTE,0,0
12583533,FLEX-22658,  run FB FC project SDK run FB FC project SDK,0,0
12583545,FLEX-22673,  mous click ignor list allowMultipleSelection true case mous click ignor list allow multipl select true case,0,0
12583607,FLEX-22733,  except set mask RichText null except set mask rich text null,0,0
12583611,FLEX-22737,  flash player list select caus hang crash use FP flash player list select caus hang crash use FP,0,0
12583673,FLEX-22799,  compil gener error messag ClassReference null use compil gener error messag class refer null use,0,0
12584494,FLEX-23541,  mirror text unexpectedli chang direct text becom txet mirror text unexpectedli chang direct text becom txet,0,0
12584658,FLEX-23784,  download site flex framework not work download site flex framework not work,0,0
12584684,FLEX-23810,  TLF RTE tri delet LinkElement RichEditableText control TLF RTE tri delet link element rich edit text control,0,0
12584703,FLEX-23828,  app hang case RichEditableText part list itemRenderer app hang case rich edit text part list item render,0,0
12584750,FLEX-23876,  mx label disappear scroll DataGroup mx label disappear scroll data group,0,0
12585037,FLEX-24167,  chromeColor inherit sub applic modul inject svn hero_private chrome color inherit sub applic modul inject svn hero_private,0,0
12585123,FLEX-24252,  DataGrid no dataProvider column caus RTE data grid no data provid column caus RTE,0,0
12585206,FLEX-24332,  spark DataGrid RTE set selectionMode spark data grid RTE set select mode,0,0
12585476,FLEX-24602,  auto rotat overrid currentState first state valu auto rotat overrid current state first state valu,0,0
12585691,FLEX-24818,  press shift key mous DataGrid receiv error event dispatch recurs overflow press shift key mous data grid receiv error event dispatch recurs overflow,0,0
12585777,FLEX-24903,  localfix appli alternatingRowColors receiv RangeError GridLayout layoutLinearElements localfix appli altern row color receiv rang error grid layout layout linear element,0,0
12585801,FLEX-24928,  RTE DesignLayer test RTE design layer test,0,0
12585886,FLEX-25012,  ConstraintLayout baselin work differ incorrectli SVN constraint layout baselin work differ incorrectli SVN,0,0
12585892,FLEX-25018,  view titl sometim show view titl sometim show,0,0
12585979,FLEX-25111,  RuntimeError receiv remov item caus dataGrid scrollbar disappear runtim error receiv remov item caus data grid scrollbar disappear,0,0
12585994,FLEX-25126,  SDK No longer build flash builder SDK No longer build flash builder,0,0
12586036,FLEX-25169,  ViewTransition stutter scroll occur view transit stutter scroll occur,0,0
12586059,FLEX-25189,  transit two view actionBarVisible fals caus RTE transit two view action bar visibl fals caus RTE,0,0
12586075,FLEX-25205,  hero_priority DataGrid usag DV caus FB crash hero_priority data grid usag DV caus FB crash,0,0
12586198,FLEX-25328,  ActionBar posit incorrect pushView action bar posit incorrect push view,0,0
12586653,FLEX-25780,  TextArea no longer wrap text text area no longer wrap text,0,0
12586823,FLEX-25955,  infinit loop load imag HorizontalList scroll list infinit loop load imag horizont list scroll list,0,0
12586906,FLEX-26037,  style set DefaultGridItemRenderer no longer work inject style set default grid item render no longer work inject,0,0
12587058,FLEX-26186,  RTE navig transitionsEnabled true run mustella test RTE navig transit enabl true run mustella test,0,0
12587096,FLEX-26224,  uniqu properti sort caus compil error set true uniqu properti sort caus compil error set true,0,0
12587112,FLEX-26244,  runtim error receiv invalidateCell cellIndex updat dataProvider runtim error receiv invalid cell cell index updat data provid,0,0
12593540,FLEX-32667,  remov spark swc depend datavisu swc remov spark swc depend datavisu swc,0,0
12619307,BCEL-141,  select instruct implement StackConsumer instead StackProducer select instruct implement stack consum instead stack produc,0,0
12619309,BCEL-143,  fix CPL licens issu EnclosingMethod java LocalVariableTypeTable java fix CPL licens issu enclos method java local variabl type tabl java,0,0
12619311,BCEL-145,  type getReturnTypeSize decod type getTypeSize output type get return type size decod type get type size output,0,0
12619312,BCEL-146,  SyntheticRepository loadClass fail close inputStream synthet repositori load class fail close input stream,0,0
12619314,BCEL-148,  BCELifier produc incorrect code method contain load class liter constant pool BCE lifier produc incorrect code method contain load class liter constant pool,0,0
12620294,BATIK-937,  PNG gener batik open IE PNG gener batik open IE,0,0
12620303,BATIK-946,  null pointer except XMLAbstractTranscoder null pointer except XML abstract transcod,0,0
12620306,BATIK-949,  unabl transcod oxygen svg icon PNG unabl transcod oxygen svg icon PNG,0,0
12620310,BATIK-953,  trail whitespac tspan element break text anchor align window trail whitespac tspan element break text anchor align window,0,0
12620313,BATIK-956,  PATCH batik not support miss return HTTP code link imag web server PATCH batik not support miss return HTTP code link imag web server,0,0
12620317,BATIK-960,  PATCH improv font match PATCH improv font match,0,0
12620318,BATIK-961,  PATCH ttf svg output hkern element outsid user provid glyph rang PATCH ttf svg output hkern element outsid user provid glyph rang,0,0
12620319,BATIK-962,  META batik releas track bug META batik releas track bug,0,0
12620320,BATIK-963,  ArrayIndexOutOfBounds AbstractWMFPainter bit color imag array index bound abstract WMF painter bit color imag,0,0
12620321,BATIK-964,  gener style not includ unit font size gener style not includ unit font size,0,0
12622143,FOP-1754,  metric need type font accentu char metric need type font accentu char,0,0
12622150,FOP-1761,  IndexOutOfBoundsException TableCellLayoutManager index bound except tabl cell layout manag,0,0
12622151,FOP-1762,  implement support doubl byte font AFP render implement support doubl byte font AFP render,0,0
12622156,FOP-1767,  PATCH AFP render bitmap imag broke rev PATCH AFP render bitmap imag broke rev,0,0
12622158,FOP-1769,  SVG imag render upsid PostScript SVG imag render upsid post script,0,0
12622168,FOP-1779,  extern bpp png file alpha mask render incorrectli pdf file extern bpp png file alpha mask render incorrectli pdf file,0,0
12622170,FOP-1781,  FAQ entri info need updat FAQ entri info need updat,0,0
12622172,FOP-1783,  trunk tab configur FOP refer deprec method trunk tab configur FOP refer deprec method,0,0
12622176,FOP-1787,  PATCH support charact encod TLEs AFP output PATCH support charact encod TL Es AFP output,0,0
12622177,FOP-1788,  PATCH allow AFP font codepag name less char PATCH allow AFP font codepag name less char,0,0
12622179,FOP-1790,  miss rtl arab shap fop PDF work batik raster miss rtl arab shap fop PDF work batik raster,0,0
12622181,FOP-1792,  PATCH file descriptor leak AFP render PATCH file descriptor leak AFP render,0,0
12622183,FOP-1794,  PATCH updat AFP imag document PATCH updat AFP imag document,0,0
12622186,FOP-1797,  PATCH fix mistak ad extens document PATCH fix mistak ad extens document,0,0
12622188,FOP-1799,  extern destin not implement yet bookmark extern destin not implement yet bookmark,0,0
12622190,FOP-1801,  PATCH convers GIF PDF creat PDF colorspac RGB FOP gray FOP PATCH convers GIF PDF creat PDF colorspac RGB FOP gray FOP,0,0
12622193,FOP-1804,  releas version releas version,0,0
12622195,FOP-1806,  PATCH NativeTextHandler use FontInfo method transform AWT font fop font PATCH nativ text handler use font info method transform AWT font fop font,0,0
12622196,FOP-1807,  PATCH mistak AFPResourceLevel equal method PATCH mistak AFP resourc level equal method,0,0
12622198,FOP-1809,  PATCH enhanc includ page segment function AFP render PATCH enhanc includ page segment function AFP render,0,0
12622199,FOP-1810,  PATCH spot color support PDF render PATCH spot color support PDF render,0,0
12622202,FOP-1813,  NullPointerException LineHeightPropertyMaker java null pointer except line height properti maker java,0,0
12622208,FOP-1819,  copi past japanes charactr not work PDF document copi past japanes charactr not work PDF document,0,0
12622215,FOP-1826,  upgrad except fop upgrad except fop,0,0
12622216,FOP-1827,  PATCH complex script support PATCH complex script support,0,0
12622217,FOP-1828,  PATCH fop replac var UnitConv GraphicsConstants PATCH fop replac var unit conv graphic constant,0,0
12622220,FOP-1831,  PATCH resolv compil checkstyl javadoc warn PATCH resolv compil checkstyl javadoc warn,0,0
12622223,FOP-1834,  PATCH pagelayout switch landscap portrait goe wrong PATCH pagelayout switch landscap portrait goe wrong,0,0
12622224,FOP-1835,  PATCH findbug build target enhanc PATCH findbug build target enhanc,0,0
12622225,FOP-1836,  PATCH bring clone line recommend object clone PATCH bring clone line recommend object clone,0,0
12622226,FOP-1837,  regress incorrect messag encount block inlin footnot regress incorrect messag encount block inlin footnot,0,0
12622229,FOP-1840,  PATCH region bodi column balanc incorrect content tabl header PATCH region bodi column balanc incorrect content tabl header,0,0
12622230,FOP-1841,  set access java set access java,0,0
12622231,FOP-1842,  integr barcod fop integr barcod fop,0,0
12622232,FOP-1843,  maven POM use publish nexu maven POM use publish nexu,0,0
12622233,FOP-1844,  wrong page break column region tabl wrong page break column region tabl,0,0
12622234,FOP-1845,  regress soft hyphen charact give IllegalArgumentException regress soft hyphen charact give illeg argument except,0,0
12622236,FOP-1847,  keep togeth within line alway not work nest fo inlin keep togeth within line alway not work nest fo inlin,0,0
12622239,FOP-1850,  border right not visibl hyphen activ border right not visibl hyphen activ,0,0
12622241,FOP-1852,  add maven build support add maven build support,0,0
12622242,FOP-1853,  vari page break multi column region bodi vari page break multi column region bodi,0,0
12622243,FOP-1854,  PATCH AFP imag handl configur PATCH AFP imag handl configur,0,0
12622244,FOP-1855,  header clip footer miss header clip footer miss,0,0
12622245,FOP-1856,  PATCH basic round border PATCH basic round border,0,0
12622247,FOP-1858,  fop steal focu GUI applic even though CLI applic fop steal focu GUI applic even though CLI applic,0,0
12622248,FOP-1859,  content forc break block contain not render content forc break block contain not render,0,0
12622253,FOP-1864,  pad left ignor insid repeat tabl header pad left ignor insid repeat tabl header,0,0
12622254,FOP-1865,  PATCH upgrad java convert EncodingMode enum PATCH upgrad java convert encod mode enum,0,0
12622255,FOP-1866,  PATCH upgrad java ad type safe paramet collect font PATCH upgrad java ad type safe paramet collect font,0,0
12622256,FOP-1867,  NPE use pad left fo inlin element hyphen activ NPE use pad left fo inlin element hyphen activ,0,0
12622258,FOP-1869,  process imag network path use FOP jar process imag network path use FOP jar,0,0
12622259,FOP-1870,  PATCH add support differ flow name fo region bodi FOP PATCH add support differ flow name fo region bodi FOP,0,0
12622261,FOP-1872,  extern document clip rotat extern document clip rotat,0,0
12622262,FOP-1873,  access deni java util PropertyPermission org apach fop fo properti use cach read access deni java util properti permiss org apach fop fo properti use cach read,0,0
12622263,FOP-1874,  greek extend charact throw ArrayIndexOutOfBoundException greek extend charact throw array index bound except,0,0
12622264,FOP-1875,  PATCH full font embed subset embed post script PATCH full font embed subset embed post script,0,0
12622267,FOP-1878,  No content gener rtf file use FOP revis No content gener rtf file use FOP revis,0,0
12622594,XGC-34,  PATCH optim EPS PS file size PATCH optim EPS PS file size,0,0
12622595,XGC-35,  optim EPS PS file size optim EPS PS file size,0,0
12622596,XGC-36,  PATCH PSGenerator miss setter field commentsEnabled PATCH PS gener miss setter field comment enabl,0,0
12622597,XGC-37,  releas version releas version,0,0
12622599,XGC-39,  PATCH method disableClipping PSGraphics class not AbstractPSDocumentGraphics PATCH method disabl clip PS graphic class not abstract PS document graphic,0,0
12622600,XGC-40,  PATCH optim EPS PS file size defin rectangl path PATCH optim EPS PS file size defin rectangl path,0,0
12622601,XGC-41,  PATCH incorrect AffineTransform PSGenerator state due AbstractPSDocumentGraphics startPage method PATCH incorrect affin transform PS gener state due abstract PS document graphic start page method,0,0
