issue_id,component,reporter,summary,description,affected_version,fixed_version,description_words,Surprising,Dormant,Blocker,Security,Performance,Breakage,file_count,files
3982,ambari-web,Xi Wang,Background operations window  called from wizard doesn't react to 'Do not show this dialog...' flag,STR:Go through the Reassign NameNode wizard.On the last step click on the Start All Services link.Change the state of flag Do not show this dialog again when starting a background operation.Click OK.Click Start All Services link again.Result: State of flag was not changed.,1.4.2,1.4.3,43,0,0,0,0,0,0,0,
3984,ambari-web,Xi Wang,Config Groups: Background popup show up needs to be integrated when restarting components,1. Change config group for a service.2. Click 'Stop components' on service config page.3. Click 'Start components' on the same page.Actual results:Background Operations popup will always show up. (as attached)Expected results:Load the 'do not show this dialog..' flag first  then determine if show this popup.,1.4.2,1.4.3,45,0,0,0,0,0,0,0,
3986,ambari-web,Denys Buzhor,YARN and MapReduce2 configs is not displayed,In Services -&gt; Configs YARN and MapReduce2 configs is not displayed.,1.4.3,1.4.3,11,0,0,0,0,0,0,0,
3987,,Tom Beerbower,Resource providers are set with wrong stack version.,AbstractProviderModule.updateClusterVersion sets the cluster version for the resource providers with the following ... PropertyHelper.MetricsVersion version = clusterVersion.startsWith('HDP-1') ? PropertyHelper.MetricsVersion.HDP1 : PropertyHelper.MetricsVersion.HDP2;So  the Cluster/version property set to 'HDPLocal-1.3.2' will incorrectly be detected as HDP2. This causes the property providers to use the wrong metric mapping files which causes many JMX properties not to be set properly.,1.4.2,1.4.2,63,0,0,0,0,0,0,2,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java;ambari-server/src/test/java/org/apache/ambari/server/controller/internal/AbstractProviderModuleTest.java;
3991,ambari-web,Andrii Babiichuk,Manage config group links needed in save config-group confirmation,When any service config-group is saved  we have a confirmation popup saying save was successful. We should enhance that popup to have a button to Manage Config Groups dialog  along with appropriate message. When button is clicked  the popup should go away and the Manage Config Groups dialog should show.,1.4.3,1.4.3,50,0,0,0,0,0,0,4,ambari-web/app/messages.js;ambari-web/app/styles/application.less;ambari-web/app/templates/common/configs/saveConfigGroup.hbs;ambari-web/app/utils/config.js;
3992,ambari-web,Oleg Nechiporenko,After making config changes w/o saving  prompt user if they try to navigate away,1) Browse to Services &gt; HDFS &gt; Configs2) Change some props3) Do not click save4) Browse away  to Summary or to another serviceUser would have lost config changes. We should prompt before allowing user to navigate away from Configs.'You have unsaved changes. Save changes or discard?'&#91;Discard&#93; &#91;Save&#93;,1.4.3,1.4.3,49,0,0,0,0,0,0,0,
3997,ambari-server,Siddharth Wagle,Config-Group POST call should tolerate name reuse,Cluster wide we prohibit reuse of config-group name. However names can be reused across services. The API should be updated to tolerate POST/PUT of similar named config-groups.,1.4.3,1.4.3,27,0,0,0,0,0,0,0,
3999,ambari-web,Xi Wang,Long host names are inconvenient for viewing in background operations popup,Steps: Open background operations window and select any operation.Result: If the host name is too long  they are not placed on designated place.Solution:If the host name is too long  we show part of the string with '...' at the end.Also the string should keep in a single line all the time,1.4.2,1.4.3,51,0,0,0,0,0,0,0,
4003,ambari-web,Denys Buzhor,Add Service Wizard: Customize Services configs are not displayed.,In 'Customize services' step in 'Add Service Wizard' config group and configs are not displayed. See screenshot.,1.4.3,1.4.3,17,0,0,0,0,0,0,4,ambari-web/app/controllers/installer.js;ambari-web/app/controllers/main/service/add_controller.js;ambari-web/app/controllers/wizard.js;ambari-web/app/routes/add_service_routes.js;
4004,ambari-web,Andrii Tkach,Duplicate hosts after closing addServiceWizard,Install cluster with 2 hosts (with HDFS  ZooKeeper).Go to Add Service Wizard.Select some configurable service.Go to Step 4 (Customize services).Close wizard.Go to Hosts page.Result:each host appears two times.,1.4.3,1.4.3,28,0,0,0,0,0,0,1,ambari-web/app/controllers/wizard/step7_controller.js;
4012,ambari-web,Xi Wang,NameNode max heap is not showing in HDP 1.3.2 stack,Reason:We use in-consistent value to show Heap size for different components.And some of them are missing.Solution:Make sure all Heap size percentage value (including NN  RM  JT and HBase Master) use the same property.,1.4.2,1.4.2,33,0,0,0,0,0,0,0,
4024,,Mahadev konar,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql,1.4.2,1.4.2,7,0,0,0,0,0,0,0,
4028,ambari-web,Andrii Tkach,Dashboard quick links polls desired_configs every 6s,On the dashboard  calls to /clusters/{clusterName}?fields=Clusters/desired_configs are made every 6s. We need to verify if this really is necessary. Initial investigation revealed calls from quick-links  where links were set based on security being enabled. But there is no need to poll every 6s for this.,1.4.3,1.4.3,52,0,0,0,0,0,0,1,ambari-web/app/views/common/quick_view_link_view.js;
4040,ambari-web,Aleksandr Kovalenko,In installer  behavior of actions in manage config-groups dialog different from reconfigure,During reconfigure  in the Manage Config Groups dialog  the actions below the config-groups table (left table - Add/Remove/Duplicate/Rename) are immediate - you do not need to hit Save. Save is only for host membership changes. If host membership changes  the actions under left-table are disabled till Save. During install however  all actions are allowed till Save is hit. If you rename/duplicate and hit Cancel  all changes are lost - something which does not happen during reconfigure.The installer dialog should have similar behavior to reconfigure dialog.,1.4.3,1.4.3,85,0,0,0,0,0,0,0,
4044,ambari-web,Oleg Nechiporenko,Refactor templates and popups,,1.4.3,1.4.3,1,0,0,0,0,0,0,0,
4048,ambari-web,Mikhail Bayuk,Minor manage-config-group dialog UI changes,Label on top of left hand config-group table should be removed Left hand table and right hand table should occupy 1/3 and 2/3 of the dialog.,1.4.3,1.4.3,27,0,0,0,0,0,0,0,
4052,ambari-web,Denys Buzhor,Rename config-group dialog should allow only description change also,We wanted to change just the config-group description  but were unable to change without changing the name. The rename config-group dialog should allow changing description only also.,1.4.3,1.4.3,28,0,0,0,0,0,0,0,
4054,ambari-web,Oleg Nechiporenko,Need to show stale-config indicator on hosts page,We show the restart indicator for stale-configs on services and individual host. Since we already have that information on the client  we need to show that on the Hosts page table. We need a filter to select stale-config hosts  and also show beside each host the stale-config indicator.,1.4.3,1.4.3,48,0,0,0,0,0,0,0,
4058,ambari-server,Sumit Mohanty,ambari-agent/server should start automatically upon reboot,ambari-agent and server are not set to start automatically  so if a machine reboots it becomes inaccessible.,1.4.3,1.4.3,17,0,0,0,0,0,0,0,
4069,ambari-web,Xi Wang,Add hosts  if using Local Repository  UI incorrectly says 'no',On review page of install wizard/add host wizard -List the repos with their OS-Say 'Repositories'  not 'Local Repository'-Not a yes or no,1.4.2,1.4.3,21,0,0,0,0,0,0,0,
4076,ambari-web,Mikhail Bayuk,Installer's host list doesn't show masters at top,Installer's host list should show masters at top,1.2.3,1.5.0,8,0,0,0,0,0,0,0,
4089,ambari-web,Oleg Nechiporenko,HDFS/ZKFC relations in EmberData,After enabling HA go to hosts page.Open host's page for host that has ZKFC.ZKFC doesn't have service.Expect:ZKFC should have HDFS as service.,1.4.3,1.4.3,22,0,0,0,0,0,0,0,
4092,ambari-web,Andrii Babiichuk,Need tooltip showing error why local repo is bad,I selected HDP 2.0.8 stack and Centos5 base-url was bad. The reason was given in the response - but it is not shown anywhere in UI. On the red exclamation mark we need a tooltip showing the error message from server along with HTTP error code.,1.4.3,1.4.3,46,0,0,0,0,0,0,4,ambari-web/app/controllers/installer.js;ambari-web/app/templates/wizard/step1.hbs;ambari-web/app/views/wizard/step1_view.js;ambari-web/app/controllers/installer.js;
4104,ambari-agent,Dmytro Sen,TestHardware.test_fqdnDomainHostname() fails,The unit test failsFAIL: test_fqdnDomainHostname (TestHardware.TestHardware)----------------------------------------------------------------------Traceback (most recent call last): File '/home/dmitry/incubator-ambari/ambari-common/src/test/python/mock/mock.py'  line 1199  in patched return func(*args  **keywargs) File '/home/dmitry/incubator-ambari/ambari-agent/src/test/python/ambari_agent/TestHardware.py'  line 83  in test_fqdnDomainHostname self.assertEquals(result['hostname']  'ambari')AssertionError: 'dmitry-pc' != 'ambari',1.5.0,1.5.0,36,0,0,0,0,0,0,1,ambari-agent/src/test/python/ambari_agent/TestHardware.py;
4106,ambari-web,Andrii Babiichuk,Should not allow blank config group name,1) Create config group2) just enter a &lt;space&gt; for the name3) That enables the OK button to save4) You can save that config group w/o a name.is reproducible on installer (works fine after installation),1.4.3,1.4.3,34,0,0,0,0,0,0,1,ambari-web/app/controllers/main/service/manage_config_groups_controller.js;
4118,ambari-web,Oleg Nechiporenko,Manage Config Group link appears on host detail page (and cannot dismiss it once opened),,1.4.3,1.4.3,1,0,0,0,0,0,0,0,
4129,ambari-web,Jaimin D Jetly,HA wizard not accessible after upgrade,,1.4.3,1.4.3,1,0,0,0,0,0,1,6,ambari-web/app/controllers/main/admin/highAvailability_controller.js;ambari-web/app/controllers/main/host/details.js;ambari-web/app/controllers/main/service.js;ambari-web/app/controllers/main/service/item.js;ambari-web/app/routes/main.js;ambari-web/app/utils/db.js;
4132,ambari-server,Siddharth Wagle,Stale config indicator not shown when reconfiguring WebHCat  Ganglia  Nagios  ZooKeeper,Steps: Create a config group for any of the mentioned services and add a host to the config group. Save the config group.Result:Restart indicators do not appear.,1.4.3,1.4.3,29,0,0,0,0,0,0,0,
4135,ambari-web,Oleg Nechiporenko,Review page doesn't have info about Repositories,Load Repositories info in the same way as for add Host Wizard.,1.5.0,1.5.0,12,0,0,0,0,0,0,0,
4145,ambari-agent; ambari-server,Dmytro Sen,Ability to restart a component,Add option to Actions menu for 'restart'. That should queue the stop and start tasks.We should assume 'RESTART' as a default command. The base/default implementation is to call STOP and then START.,1.4.1,1.5.0,32,0,0,0,0,0,0,12,ambari-agent/src/main/python/ambari_agent/CustomServiceOrchestrator.py;ambari-agent/src/main/python/resource_management/libraries/script/script.py;ambari-server/src/main/java/org/apache/ambari/server/RoleCommand.java;ambari-server/src/main/java/org/apache/ambari/server/agent/ExecutionCommand.java;ambari-server/src/main/java/org/apache/ambari/server/agent/HeartBeatHandler.java;ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariCustomCommandExecutionHelperImpl.java;ambari-server/src/main/java/org/apache/ambari/server/metadata/ActionMetadata.java;ambari-server/src/main/java/org/apache/ambari/server/state/ComponentInfo.java;ambari-server/src/main/resources/stacks/HDP/2.0._/services/HBASE/metainfo.xml;ambari-server/src/main/resources/stacks/HDP/2.0._/services/HBASE/package/scripts/hbase_regionserver.py;ambari-server/src/test/java/org/apache/ambari/server/agent/TestHeartbeatHandler.java;ambari-server/src/test/java/org/apache/ambari/server/api/util/StackExtensionHelperTest.java;
4152,contrib,Oleg Nechiporenko,Service Config page shows a blank page after enabling security (JS error),UI don't respond after enabling security,1.4.3,1.4.3,6,0,0,0,0,0,0,0,
4171,ambari-web,Oleg Nechiporenko,Fix UI Unit tests,,1.5.0,1.5.0,1,0,0,0,0,0,0,0,
4177,ambari-agent,Dmytro Shkvyra,YARN check execute fails on install,YARN check execute fails on install. See attached logs.IP Address on Hosts Page is shown as OS NOT SUPPORTED (w/o js errors  cluster installed using regular Nano-CentOS5.9 image type),1.4.3,1.4.3,29,0,0,0,0,0,0,0,
4184,,Mahadev konar,Fix versions of rpms in the stack to match the installed ones.,Fix versions of rpms in the stack to match the installed ones.,1.4.3,1.4.3,12,0,0,0,0,0,0,0,
4186,ambari-web,Oleg Nechiporenko,Global configs are not sent to server,On the Deploy step Global Configs are not sent to server.So  Nagios and Ganglia (if installed via add service wizard) don't have any configs in service config page.,1.5.0,1.5.0,28,0,0,0,0,0,0,0,
4195,ambari-web,Andrii Babiichuk,Misalignment of 'Filter' combobox on installer when browser window is narrow,,1.4.3,1.4.3,1,0,0,0,0,0,0,2,ambari-web/app/styles/application.less;ambari-web/app/templates/common/configs/service_config.hbs;
4200,ambari-web,Jeff Sposetti,Minor UI cleanup - remove double-borders  reduce text,Remove double borders on alerts and host component page sections Remove some text to not wrap in 'delete host' dialog Remove 'Hosts' table header to clean-up config group dialog,1.4.2,1.5.0,32,0,0,0,0,0,0,3,ambari-web/app/messages.js;ambari-web/app/styles/application.less;ambari-web/app/templates/main/service/manage_configuration_groups_popup.hbs;
4206,ambari-server,Sumit Mohanty,Significant lag between host status update and slave/master component start/stop,Steps: Go to any host with slave component (DataNode  for example). Click 'Stop' options for slave component.Result: status marker for slave component start blinking red  but status marker for host behaves strangely: sometimes it also start blinking red immediately/ sometimes changes status to not-blinking red only after slave component stopping will be ended.The same for slave component starting.,1.4.3,1.5.0,58,0,0,0,0,0,0,0,
